,startTime,endTime,startFrequency,endFrequency
0,0.008004923083333334,0.02078201185,0.10577777777777778,0.20141043083900229
1,0.39257621528333336,0.5029517893333334,0.12751020408163266,0.40861678004535146
2,0.8397607897833334,0.8899454998666666,0.020285714285714285,0.06375510204081633
